City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
470,Cabedelo,BR,-6.9811,-34.8339,77.67,73,40,11.39,scattered clouds
471,Colares,PT,38.7992,-9.4469,69.8,87,3,11.14,clear sky
472,Creel,MX,27.75,-107.6333,73.98,34,4,10.47,clear sky
473,Kristianstad,SE,56.0313,14.1524,51.94,92,80,5.75,broken clouds
474,Rio Grande,BR,-32.035,-52.0986,64.51,75,0,14.03,clear sky
475,Birin,NP,26.8865,88.0718,62.62,93,70,3.31,heavy intensity rain
476,Baza,ES,37.4907,-2.7726,70.57,55,79,5.99,broken clouds
477,Willmar,US,45.1219,-95.0433,73.42,73,100,6.91,overcast clouds
478,Tuim,RU,54.3417,89.9261,35.35,80,55,3.42,broken clouds
479,Quatre Cocos,MU,-20.2078,57.7625,71.1,78,27,15.28,light rain
480,Hoshcha,UA,50.6003,26.6744,50.45,83,31,6.04,scattered clouds
481,Kenai,US,60.5544,-151.2583,50.09,97,100,6.91,light rain
482,Rantepao,ID,-2.9701,119.8978,63.86,97,100,2.59,overcast clouds
483,Tabas,IR,33.5959,56.9244,83.62,10,0,3.09,clear sky
484,Jalu,LY,29.0331,21.5482,81.34,29,0,7.0,clear sky
485,Puri,IN,19.8,85.85,82.92,83,99,11.45,overcast clouds
486,Puerto Escondido,MX,15.85,-97.0667,85.03,51,75,5.75,broken clouds
487,Tazovskiy,RU,67.4667,78.7,38.34,74,100,12.17,light rain
488,Sabang,ID,5.8933,95.3214,82.09,77,37,17.74,scattered clouds
489,Kidal,ML,18.4411,1.4078,88.57,38,29,17.94,scattered clouds
490,Salalah,OM,17.0151,54.0924,80.69,89,75,5.75,broken clouds
491,Puerto Padre,CU,21.195,-76.6028,88.29,62,50,15.03,scattered clouds
492,Vao,NC,-22.6667,167.4833,70.81,70,99,14.58,overcast clouds
493,Jiangyou,CN,31.7667,104.7167,68.92,93,100,3.0,overcast clouds
494,Hays,US,30.0502,-98.0336,95.92,50,70,8.57,broken clouds
495,Chaozhou,CN,23.6651,116.6379,75.0,88,19,1.81,few clouds
496,Berlevag,NO,70.8578,29.0864,46.35,87,75,23.02,broken clouds
497,Ajaccio,FR,42.0,8.9167,73.45,68,75,3.44,broken clouds
498,Pervomayskiy,RU,53.2485,40.2871,54.52,95,94,7.25,overcast clouds
499,Yairipok,IN,24.6667,94.0667,67.6,99,84,0.89,broken clouds
500,Manoel Urbano,BR,-8.8389,-69.2597,92.75,31,86,2.55,overcast clouds
501,Northam,GB,51.0333,-4.2167,56.61,73,22,13.13,few clouds
502,Mocuba,MZ,-16.8392,36.9856,69.08,84,0,3.22,clear sky
503,Carlagan,PH,14.975,122.0456,78.82,84,88,6.73,overcast clouds
504,San Cristobal,VE,7.7669,-72.225,77.18,67,100,4.88,overcast clouds
505,Juli,PE,-16.2167,-69.45,50.56,43,35,8.88,scattered clouds
506,Minab,IR,27.1467,57.0801,88.54,66,12,4.61,few clouds
507,Shingu,JP,33.7333,135.9833,78.04,93,100,17.16,moderate rain
508,Mokhsogollokh,RU,61.4681,128.9203,34.0,95,69,4.54,broken clouds
509,Katete,UG,-0.7818,29.7544,61.41,83,21,3.51,few clouds
510,Nalut,LY,30.3333,10.85,86.36,12,0,7.72,clear sky
511,Praya,CV,14.9215,-23.5087,79.34,89,20,13.8,few clouds
512,Khuzhir,RU,53.1939,107.3397,46.51,64,100,14.36,overcast clouds
513,Loreto,MX,22.2667,-101.9667,71.83,48,90,18.28,overcast clouds
514,Dongkan,CN,33.9997,119.8308,69.87,92,79,4.88,broken clouds
515,Severnoye,RU,56.3491,78.3619,50.11,68,100,0.94,overcast clouds
516,Lufilufi,WS,-13.8745,-171.5986,81.79,81,38,20.4,light rain
517,Fort Nelson,CA,58.8053,-122.7002,64.65,28,94,6.93,overcast clouds
518,Raudeberg,NO,61.9875,5.1352,47.95,79,100,33.6,light rain
519,Gatesville,US,31.4352,-97.7439,93.49,44,0,6.98,clear sky
520,Sol-Iletsk,RU,51.1631,54.9918,57.78,88,88,8.03,light rain
521,Jiwani,PK,25.05,61.7417,80.73,88,0,5.14,clear sky
522,Yuzhno-Sukhokumsk,RU,44.6581,45.6436,71.85,53,43,9.35,scattered clouds
523,Killybegs,IE,54.6333,-8.45,49.71,62,54,8.72,broken clouds
524,Marzuq,YE,14.4,46.4667,82.02,41,99,2.64,overcast clouds
525,Yabassi,CM,4.457,9.9682,72.66,99,100,1.77,overcast clouds
526,Kerrville,US,30.0474,-99.1403,89.46,45,40,10.36,scattered clouds
527,Watsa,CD,3.0372,29.5355,63.1,98,82,1.23,light rain
528,Cabinda,AO,-5.55,12.2,73.92,86,6,5.53,clear sky
529,Huarmey,PE,-10.0681,-78.1522,66.97,75,41,10.04,scattered clouds
530,Madang,PG,-5.2246,145.7966,75.4,90,100,3.58,overcast clouds
531,Rincon,US,32.296,-81.2354,82.94,50,75,5.75,broken clouds
532,Canavieiras,BR,-15.675,-38.9472,72.23,79,6,5.7,clear sky
533,San Jose De Sisa,PE,-6.6167,-76.6915,88.32,72,80,0.2,broken clouds
534,Heze,CN,35.2431,115.4411,64.87,82,70,3.49,broken clouds
535,Sakaiminato,JP,35.55,133.2333,75.25,75,100,5.28,overcast clouds
536,Cuaspud,CO,0.8628,-77.7263,56.21,67,100,8.05,overcast clouds
537,Taixing,CN,32.1667,120.0136,68.02,96,0,4.88,clear sky
538,Damietta,EG,31.4165,31.8133,78.15,69,1,9.28,clear sky
539,Kinsale,IE,51.7075,-8.5306,54.77,66,40,4.61,scattered clouds
540,Ketchikan,US,55.3422,-131.6461,59.47,67,20,13.8,few clouds
541,Enumclaw,US,47.2043,-121.9915,67.68,63,100,4.0,overcast clouds
542,Monrovia,LR,6.3005,-10.7969,76.77,88,100,12.84,light rain
543,Santarem,BR,-2.4431,-54.7083,89.73,58,0,9.22,clear sky
544,Lingao,CN,19.9103,109.6859,77.7,80,2,7.47,clear sky
545,Beringovskiy,RU,63.05,179.3167,45.32,96,100,30.11,moderate rain
546,Soc Trang,VN,9.6033,105.98,76.46,93,78,5.64,broken clouds
547,Petatlan,MX,17.5167,-101.2667,89.4,74,83,7.52,broken clouds
548,General Roca,AR,-39.0333,-67.5833,74.62,15,100,10.13,overcast clouds
549,Wanning,CN,18.8003,110.3967,78.51,80,2,3.27,clear sky
550,Ziebice,PL,50.6012,17.0406,50.34,79,10,7.78,clear sky
551,Karachi,PK,24.9056,67.0822,80.42,83,75,8.05,smoke
552,Chumikan,RU,54.7183,135.315,44.2,72,97,5.99,overcast clouds
553,Myanaung,MM,18.2833,95.3167,74.55,97,100,3.4,overcast clouds
554,Cabadiangan,PH,9.7531,122.4739,76.77,89,100,4.41,overcast clouds
555,Santa Marta,CO,11.2408,-74.199,89.65,69,75,9.22,broken clouds
556,Soe,ID,-9.8607,124.284,63.03,86,90,4.34,overcast clouds
557,Rach Gia,VN,10.0167,105.0833,81.48,80,75,13.22,broken clouds
558,Kloulklubed,PW,7.0419,134.2556,75.7,67,100,2.46,overcast clouds
559,Aitape,PG,-3.1374,142.3475,77.77,86,99,6.44,overcast clouds
560,Cockburn Town,TC,21.4612,-71.1419,83.86,73,33,18.7,scattered clouds
561,Egvekinot,RU,66.3167,-179.1667,37.92,88,100,22.21,light rain
562,Bras-Panon,RE,-20.9967,55.6782,67.66,84,35,14.14,light rain
563,Beroroha,MG,-21.6667,45.1667,69.93,60,1,4.38,clear sky
564,Linxia,CN,35.6003,103.2064,55.29,86,99,2.42,overcast clouds
565,Bad Lippspringe,DE,51.7833,8.8167,53.15,86,99,8.01,moderate rain
566,Antigonish,CA,45.6169,-61.9986,56.82,76,91,4.0,overcast clouds
567,Garowe,SO,8.4054,48.4845,79.9,58,100,27.09,overcast clouds
568,Vicuna,CL,-30.0319,-70.7081,69.76,52,100,6.11,overcast clouds
569,Pangoa,PE,-12.1167,-73.0,83.37,48,39,4.99,scattered clouds
570,Esso,RU,55.9333,158.7,40.05,71,24,5.77,few clouds
571,Maumere,ID,-8.6199,122.2111,77.11,82,98,5.99,overcast clouds
572,Sumbawanga,TZ,-7.9667,31.6167,63.88,38,46,4.36,scattered clouds
573,Aksarka,RU,66.5606,67.7975,52.54,75,100,8.97,overcast clouds
574,Trelew,AR,-43.249,-65.3051,47.91,68,100,18.88,overcast clouds
575,Fayetteville,US,35.0527,-78.8784,85.59,50,75,6.91,broken clouds
576,Key West,US,24.5557,-81.7826,87.8,69,40,8.05,scattered clouds
577,Mount Isa,AU,-20.7333,139.5,71.37,23,75,6.91,broken clouds
578,Flin Flon,CA,54.7682,-101.865,67.84,42,40,9.22,scattered clouds
579,Kamaishi,JP,39.2667,141.8833,70.56,89,100,7.34,overcast clouds
580,Dayong,CN,25.0209,118.2898,72.95,90,30,2.08,scattered clouds
581,North Bend,US,43.4065,-124.2243,72.25,78,0,18.41,smoke
582,Capao Bonito,BR,-24.0058,-48.3494,54.23,88,40,9.13,scattered clouds
583,Acarau,BR,-2.8856,-40.12,78.64,82,34,18.97,scattered clouds
584,Itaporanga,BR,-7.3044,-38.1503,87.91,21,9,5.5,clear sky
585,Petrolia,CA,42.8668,-82.1498,81.82,54,0,8.05,clear sky
586,Fayaoue,NC,-20.65,166.5333,72.81,69,100,12.95,overcast clouds
587,Guiberoua,CI,6.2392,-6.1727,71.71,99,100,5.55,light rain
588,Requena,ES,39.4883,-1.1004,67.78,65,69,5.79,broken clouds
589,Rawlins,US,41.7911,-107.2387,60.69,59,20,16.11,few clouds
590,Victor Harbor,AU,-35.5667,138.6167,50.68,82,87,20.89,overcast clouds
591,Santa Fe,AR,-31.6333,-60.7,77.02,39,59,10.0,light rain
592,Stilfontein,ZA,-26.8449,26.7683,64.72,25,68,6.04,broken clouds
593,Kasongo-Lunda,CD,-6.4667,16.8167,74.93,81,95,4.45,overcast clouds
594,Meulaboh,ID,4.1363,96.1285,75.63,90,100,3.62,overcast clouds
595,Severiano Melo,BR,-5.7772,-37.9578,86.74,29,5,5.03,clear sky
596,La Ronge,CA,55.1001,-105.2842,61.05,63,100,9.22,overcast clouds
597,Palora,EC,-1.7,-77.9333,75.31,99,100,1.28,light rain
598,Presidente Olegario,BR,-18.4178,-46.4181,77.58,42,72,2.75,broken clouds
599,Klyuchi,RU,52.2667,79.1667,42.22,66,0,7.87,clear sky
600,Umm Kaddadah,SD,13.6017,26.6876,78.57,59,100,5.86,light rain
601,Matamoros,MX,25.5333,-103.25,87.91,38,75,9.22,broken clouds
602,Oranjestad,AW,12.524,-70.027,87.75,66,20,19.57,few clouds
603,Garlasco,IT,45.1974,8.9238,75.31,74,100,6.29,overcast clouds
604,Dickinson,US,29.4608,-95.0513,88.02,78,40,6.91,scattered clouds
605,Dawlatabad,AF,36.4141,64.9053,69.55,14,0,3.36,clear sky
606,Oxbow,CA,49.2333,-102.1676,56.64,78,100,7.23,overcast clouds
607,Launceston,AU,-41.45,147.1667,50.81,97,100,13.8,overcast clouds
608,Parabel,RU,58.6978,81.4825,42.21,92,82,3.71,broken clouds
609,Biryusinsk,RU,55.9634,97.8235,36.28,82,10,2.15,clear sky
610,Chicama,PE,-7.8447,-79.1469,61.34,65,87,9.24,overcast clouds
611,Norton,ZW,-17.8833,30.7,60.1,48,0,7.09,clear sky
612,Nieuw Amsterdam,SR,5.8833,-55.0833,91.56,66,20,6.91,few clouds
613,Phan Thiet,VN,10.9333,108.1,77.77,87,100,8.05,overcast clouds
614,Smithers,CA,54.7804,-127.1743,55.72,62,75,5.75,light intensity shower rain
615,Kunzelsau,DE,49.2819,9.6889,52.5,81,75,6.91,broken clouds
616,Sitka,US,57.0531,-135.33,58.28,62,100,1.43,overcast clouds
617,Mirabad,AF,30.4362,61.8383,82.44,13,0,22.03,clear sky
618,Novyy Urengoy,RU,66.0833,76.6333,48.47,88,100,7.36,overcast clouds
619,Khajuraho,IN,24.85,79.9333,77.0,90,100,5.73,overcast clouds
620,Mbini,GQ,1.574,9.6134,75.88,87,100,5.64,overcast clouds
621,San Gabriel,US,34.0961,-118.1058,89.47,53,0,12.66,clear sky
622,Vysokogornyy,RU,50.1167,139.15,46.87,92,100,1.63,overcast clouds
623,Dubbo,AU,-32.25,148.6167,46.53,93,75,4.61,broken clouds
624,Teslui,RO,44.5167,24.3667,67.51,81,6,3.27,clear sky
625,Sembe,CG,1.6481,14.5806,70.66,99,86,4.14,light rain
626,Jinji,CN,23.2281,110.8261,76.53,83,3,1.39,clear sky
627,Saint-Pierre,RE,-21.3393,55.4781,67.68,77,20,8.05,few clouds
628,Samarai,PG,-10.6167,150.6667,81.84,81,67,12.33,broken clouds
629,Hirara,JP,24.8,125.2833,81.03,85,97,19.91,overcast clouds
630,Najran,SA,17.4924,44.1277,78.53,31,46,3.94,scattered clouds
631,Bastrop,US,32.7562,-91.8724,89.28,47,0,6.91,clear sky
632,Marang,MY,5.2056,103.2059,77.45,86,97,3.67,overcast clouds
633,Waitati,NZ,-45.75,170.5667,49.8,64,7,3.98,clear sky
634,Sertanopolis,BR,-23.0586,-51.0364,75.27,53,20,13.31,few clouds
635,Laguna,US,38.421,-121.4238,84.34,41,0,3.44,clear sky
636,Agboville,CI,5.928,-4.2132,72.46,97,98,3.51,overcast clouds
637,Riverton,US,40.5219,-111.9391,77.13,44,0,11.5,clear sky
638,Yanam,IN,16.7333,82.2167,78.08,84,100,4.76,overcast clouds
639,Quang Ngai,VN,15.1167,108.8,75.42,90,49,5.1,scattered clouds
640,Tevriz,RU,57.509,72.4042,43.97,79,14,4.05,few clouds
641,Brewster,US,41.3973,-73.6171,73.89,48,0,5.75,clear sky
642,Upata,VE,8.0086,-62.3989,85.19,66,92,2.91,overcast clouds
643,Karratha,AU,-20.7377,116.8463,70.99,33,12,9.8,few clouds
644,General Pico,AR,-35.6566,-63.7568,77.9,19,100,19.26,overcast clouds
645,Anekal,IN,12.7,77.7,65.97,96,41,8.7,scattered clouds
646,Kropotkin,RU,45.4375,40.5756,68.86,46,88,5.75,overcast clouds
647,Ilebo,CD,-4.3167,20.5833,73.99,83,28,1.86,scattered clouds
648,Ambilobe,MG,-13.2,49.05,67.71,73,5,4.52,clear sky
649,Tatawin,TN,32.9297,10.4518,80.2,43,0,4.81,clear sky
650,Panjab,AF,34.388,67.0233,46.18,29,0,5.95,clear sky
651,Japura,ID,-0.3167,102.35,72.72,97,83,1.16,broken clouds
652,Wewak,PG,-3.5534,143.6268,77.41,88,90,5.5,overcast clouds
653,Yulara,AU,-25.2406,130.9889,53.02,48,0,9.19,clear sky
654,Trairi,BR,-3.2778,-39.2689,78.17,78,37,12.95,scattered clouds
655,Bubaque,GW,11.2833,-15.8333,81.21,82,100,12.97,overcast clouds
656,Yangjiang,CN,21.85,111.9667,77.85,81,1,2.39,clear sky
657,Tilichiki,RU,60.4667,166.1,39.38,68,54,12.93,broken clouds
658,Birao,CF,10.2849,22.7882,70.47,97,89,5.06,overcast clouds
659,Gizo,SB,-8.103,156.8419,81.68,70,21,4.68,few clouds
660,Gizycko,PL,54.0381,21.7644,54.48,55,55,16.46,broken clouds
661,Bakel,SN,14.905,-12.4568,86.13,68,79,11.63,broken clouds
662,Jiayuguan,CN,39.8167,98.3,58.32,36,0,3.09,clear sky
663,Timizart,DZ,36.8,4.2667,70.9,81,87,1.79,overcast clouds
664,Comodoro Rivadavia,AR,-45.8667,-67.5,44.46,49,0,11.5,clear sky
665,Codrington,AU,-38.2667,141.9667,49.24,92,100,17.65,light rain
666,Taksimo,RU,56.3444,114.8794,37.72,75,23,3.2,few clouds
667,Vestmanna,FO,62.1564,-7.1664,45.52,87,40,8.05,scattered clouds
668,Verkhnevilyuysk,RU,63.4453,120.3167,41.5,92,94,8.9,overcast clouds
669,Belmonte,BR,-15.8631,-38.8828,73.27,78,5,7.83,clear sky
670,Iskateley,RU,67.6803,53.1512,49.1,94,100,9.06,overcast clouds
671,Okhotsk,RU,59.3833,143.3,40.17,59,3,14.99,clear sky
672,San Ramon,US,37.7799,-121.978,83.21,50,0,10.36,clear sky
673,Yining,CN,29.0361,114.5636,67.59,80,0,0.63,clear sky
674,Kazachinskoye,RU,57.6953,93.2761,44.24,85,98,3.09,overcast clouds
675,Villaviciosa,ES,43.4813,-5.4357,67.15,79,99,6.58,overcast clouds
676,Ulaangom,MN,49.9811,92.0667,46.8,74,100,3.47,overcast clouds
677,Araouane,ML,18.9048,-3.5265,100.58,13,10,5.1,clear sky
678,Watertown,US,42.3709,-71.1828,73.89,46,0,9.22,clear sky
679,Zhangjiakou,CN,40.81,114.8794,64.02,52,17,2.3,few clouds
680,Fort-Shevchenko,KZ,44.5086,50.263,70.83,62,76,9.17,broken clouds
681,Itarema,BR,-2.9248,-39.9167,78.3,82,24,17.31,few clouds
682,Qandala,SO,11.472,49.8728,89.46,55,100,7.23,overcast clouds
683,Hervey Bay,AU,-25.2986,152.8535,69.39,92,62,15.01,broken clouds
684,Maniitsoq,GL,65.4167,-52.9,46.76,86,100,6.85,overcast clouds
685,Dicabisagan,PH,17.0818,122.4157,76.93,87,100,3.51,overcast clouds
686,Rezekne,LV,56.5,27.3167,50.47,82,98,15.14,overcast clouds
687,Maryville,US,35.7565,-83.9705,85.91,54,40,5.75,scattered clouds
688,Los Llanos De Aridane,ES,28.6585,-17.9182,73.15,91,0,16.11,clear sky
689,Escarcega,MX,18.6089,-90.7454,81.93,81,100,2.24,overcast clouds
690,Santa Rosa,PH,14.3122,121.1114,77.11,84,97,5.26,overcast clouds
691,Natalio,PY,-26.7167,-55.0833,71.46,44,3,1.79,clear sky
692,Brigantine,US,39.4101,-74.3646,79.03,53,0,7.0,clear sky
693,Odweyne,SO,9.4092,45.064,77.14,50,15,13.09,few clouds
694,Rudbar,AF,30.15,62.6,81.05,16,0,8.93,clear sky
695,Doha,QA,25.2867,51.5333,93.18,40,0,10.36,clear sky
696,Penco,CL,-36.7333,-72.9833,52.65,100,100,18.41,overcast clouds
697,Yerbogachen,RU,61.2767,108.0108,42.6,93,100,8.97,light rain
698,Dandeli,IN,15.2667,74.6167,69.8,98,100,3.6,overcast clouds
699,Parambu,BR,-6.2111,-40.6944,84.61,33,15,5.48,few clouds
700,Giyani,ZA,-23.3025,30.7187,73.09,25,0,5.06,clear sky
701,Emerald,AU,-23.5333,148.1667,69.57,61,29,3.38,scattered clouds
702,Yurgamysh,RU,55.3714,64.4656,50.7,44,99,11.54,overcast clouds
703,Ardalstangen,NO,61.2371,7.6983,48.88,96,100,5.61,overcast clouds
704,Silchar,IN,24.8167,92.8,75.4,98,98,1.1,overcast clouds
705,Papar,MY,5.7333,115.9333,75.2,82,100,4.52,overcast clouds
706,Matadi,CD,-5.8167,13.45,78.1,71,44,6.73,scattered clouds
